contract,gm1%,spc2014,spc2016,spc-new
NCL2015-0125,9.62,7652.21,5624.71,8437.07
NCL2015-0125,9.71,7764.26,5630.31,8445.47
NCL2015-0125,9.80,7876.31,5635.92,8453.87
NCL2015-0125,9.89,7988.35,5641.52,8462.28
NCL2015-0125,9.98,8100.40,5647.12,8470.68
NCL2015-0125,10.06,8212.44,8479.08,11305.44
NCL2015-0125,10.15,8324.49,8487.49,11316.65
NCL2015-0125,10.24,8436.54,8495.89,11327.85
NCL2015-0125,10.33,8548.58,8504.29,11339.06
NCL2015-0125,10.42,8660.63,8512.70,11350.26
NCL2015-0125,10.51,8772.67,8521.10,11361.47
NCL2015-0125,10.59,8884.72,8529.50,11372.67
NCL2015-0125,10.68,8996.77,8537.91,11383.88
NCL2015-0125,10.77,9108.81,8546.31,11395.08
NCL2015-0125,10.86,9220.86,8554.71,11406.29
NCL2015-0125,10.94,9332.90,8563.12,11417.49
NCL2015-0125,11.03,9444.95,8571.52,11428.69
NCL2015-0125,11.12,9557.00,8579.92,11439.90
NCL2015-0125,11.20,9669.04,8588.33,11451.10
NCL2015-0125,11.29,9781.09,8596.73,11462.31
NCL2015-0125,11.38,9893.13,8605.14,11473.51
NCL2015-0125,11.46,10005.18,8613.54,11484.72
NCL2015-0125,11.55,10117.23,8621.94,11495.92
NCL2015-0125,11.63,10229.27,8630.35,11507.13
NCL2015-0125,11.72,10341.32,8638.75,11518.33
NCL2015-0125,11.80,10453.36,8647.15,11529.54
NCL2015-0125,11.89,10565.41,8655.56,11540.74
NCL2015-0125,11.97,10677.46,8663.96,11551.95
NCL2015-0125,12.06,10789.50,8672.36,11563.15
NCL2015-0125,12.14,10901.55,8680.77,11574.35
NCL2015-0125,12.23,11013.59,8689.17,11585.56
NCL2015-0125,12.31,11125.64,8697.57,11596.76
NCL2015-0125,12.40,11237.69,8705.98,11607.97
NCL2015-0125,12.48,11349.73,8714.38,11619.17
NCL2015-0125,12.56,11461.78,8722.78,11630.38
NCL2015-0125,12.65,11573.82,8731.19,11641.58
NCL2015-0125,12.73,11685.87,8739.59,11652.79
NCL2015-0125,12.82,14747.39,8747.99,11663.99
NCL2015-0125,12.90,14887.45,8756.40,11675.20
NCL2015-0125,12.98,15027.51,8764.80,11686.40
NCL2015-0125,13.06,15167.57,8773.20,11697.61
NCL2015-0125,13.15,15307.62,8781.61,11708.81
NCL2015-0125,13.23,15447.68,8790.01,11720.01
NCL2015-0125,13.31,15587.74,8798.41,11731.22
NCL2015-0125,13.40,15727.80,8806.82,11742.42
NCL2015-0125,13.48,15867.86,8815.22,11753.63
NCL2015-0125,13.56,16007.91,8823.62,11764.83
NCL2015-0125,13.64,16147.97,8832.03,11776.04
NCL2015-0125,13.72,16288.03,8840.43,11787.24
NCL2015-0125,13.80,16428.08,8848.84,11798.45
NCL2015-0125,13.89,16568.14,8857.24,11809.65
NCL2015-0125,13.97,16708.20,8865.64,11820.86
NCL2015-0125,14.05,16848.26,8874.05,11832.06
NCL2015-0125,14.13,16988.32,8882.45,11843.27
NCL2015-0125,14.21,17128.37,8890.85,11854.47
NCL2015-0125,14.29,17268.43,8899.26,11865.67
NCL2015-0125,14.37,17408.49,8907.66,11876.88
NCL2015-0125,14.45,17548.55,8916.06,11888.08
NCL2015-0125,14.53,17688.60,8924.47,11899.29
NCL2015-0125,14.61,17828.66,8932.87,11910.49
NCL2015-0125,14.69,17968.72,8941.27,11921.70
NCL2015-0125,14.77,18108.77,8949.68,11932.90
NCL2015-0125,14.85,18248.83,8958.08,11944.11
NCL2015-0125,14.93,18388.89,8966.48,11955.31
NCL2015-0125,15.01,18528.95,14958.14,17949.77
NCL2015-0125,15.09,18669.01,14972.15,17966.58
NCL2015-0125,15.17,18809.06,14986.16,17983.39
NCL2015-0125,15.25,18949.12,15000.16,18000.19
NCL2015-0125,15.32,19089.18,15014.17,18017.00
NCL2015-0125,15.40,19229.23,15028.17,18033.81
NCL2015-0125,15.48,19369.29,15042.18,18050.62
NCL2015-0125,15.56,19509.35,15056.19,18067.42
NCL2015-0125,15.64,19649.41,15070.19,18084.23
NCL2015-0125,15.72,19789.46,15084.20,18101.04
NCL2015-0125,15.79,19929.52,15098.20,18117.84
NCL2015-0125,15.87,20069.58,15112.21,18134.65
NCL2015-0125,15.95,20209.64,15126.21,18151.46
NCL2015-0125,16.03,20349.70,15140.22,18168.26
NCL2015-0125,16.10,20489.75,15154.23,18185.07
NCL2015-0125,16.18,20629.81,15168.23,18201.88
NCL2015-0125,16.26,20769.87,15182.24,18218.68
NCL2015-0125,16.33,20909.92,15196.24,18235.49
NCL2015-0125,16.41,21049.98,15210.25,18252.30
NCL2015-0125,16.49,21190.04,15224.25,18269.10
NCL2015-0125,16.56,21330.10,15238.26,18285.91
NCL2015-0125,16.64,21470.15,15252.27,18302.72
NCL2015-0125,16.72,21610.21,15266.27,18319.53
NCL2015-0125,16.79,21750.27,15280.28,18336.33
NCL2015-0125,16.87,21890.33,15294.28,18353.14
NCL2015-0125,16.94,22030.39,15308.29,18369.95
NCL2015-0125,17.02,22170.44,15322.29,18386.75
NCL2015-0125,17.10,22310.50,15336.30,18403.56
NCL2015-0125,17.17,22450.56,15350.31,18420.37
NCL2015-0125,17.25,22590.61,15364.31,18437.17
NCL2015-0125,17.32,22730.67,15378.32,18453.98
NCL2015-0125,17.40,22870.73,15392.32,18470.79
NCL2015-0125,17.47,23010.79,15406.33,18487.59
NCL2015-0125,17.55,23150.85,15420.33,18504.40
NCL2015-0125,17.62,23290.90,15434.34,18521.21
NCL2015-0125,17.69,23430.96,15448.35,18538.02
NCL2015-0125,17.77,23571.02,15462.35,18554.82
NCL2015-0125,17.84,23711.08,15476.36,18571.63
NCL2015-0125,17.92,23851.13,15490.36,18588.44
NCL2015-0125,17.99,23991.19,15504.37,18605.24
NCL2015-0125,18.06,24131.25,15518.37,18622.05
NCL2015-0125,18.14,24271.30,15532.38,18638.86
NCL2015-0125,18.21,24411.36,15546.39,18655.66
NCL2015-0125,18.28,24551.42,15560.39,18672.47
NCL2015-0125,18.36,24691.48,15574.40,18689.28
NCL2015-0125,18.43,24831.54,15588.40,18706.08
NCL2015-0125,18.50,24971.59,15602.41,18722.89
NCL2015-0125,18.58,25111.65,15616.42,18739.70
NCL2015-0125,18.65,25251.71,15630.42,18756.50
NCL2015-0125,18.72,25391.77,15644.43,18773.31
NCL2015-0125,18.79,25531.82,15658.43,18790.12
NCL2015-0125,18.87,25671.88,15672.44,18806.93
NCL2015-0125,18.94,25811.94,15686.44,18823.73
NCL2015-0125,19.01,25951.99,15700.45,18840.54
NCL2015-0125,19.08,26092.05,15714.46,18857.35
NCL2015-0125,19.15,26232.11,15728.46,18874.15
NCL2015-0125,19.22,26372.17,15742.47,18890.96
NCL2015-0125,19.30,26512.23,15756.47,18907.77
NCL2015-0125,19.37,26652.28,15770.48,18924.57
NCL2015-0125,19.44,26792.34,15784.48,18941.38
NCL2015-0125,19.51,26932.40,15798.49,18958.19
NCL2015-0125,19.58,27072.45,15812.50,18974.99
NCL2015-0125,19.65,27212.51,15826.50,18991.80
NCL2015-0125,19.72,27352.57,15840.51,19008.61
NCL2015-0125,19.79,27492.63,15854.51,19025.42
NCL2015-0125,19.86,27632.68,15868.52,19042.22
NCL2015-0125,19.93,27772.74,15882.52,19059.03
NCL2015-0125,20.00,27912.80,25434.45,28613.75
NCL2015-0125,20.07,28052.86,25456.86,28638.96
NCL2015-0125,20.14,28192.92,25479.27,28664.17
NCL2015-0125,20.21,28332.97,25501.68,28689.39
NCL2015-0125,20.28,28473.03,25524.08,28714.60
NCL2015-0125,20.35,28613.09,25546.49,28739.81
NCL2015-0125,20.42,28753.14,25568.90,28765.02
NCL2015-0125,20.49,28893.20,25591.31,28790.23
NCL2015-0125,20.56,29033.26,25613.72,28815.44
NCL2015-0125,20.63,29173.32,25636.13,28840.65
NCL2015-0125,20.70,29313.38,25658.54,28865.86
NCL2015-0125,20.77,29453.43,25680.95,28891.07
NCL2015-0125,20.84,29593.49,25703.36,28916.28
NCL2015-0125,20.91,29733.55,25725.77,28941.49
NCL2015-0125,20.97,29873.61,25748.18,28966.70
NCL2015-0125,21.04,30013.66,25770.59,28991.91
NCL2015-0125,21.11,30153.72,25793.00,29017.12
NCL2015-0125,21.18,30293.78,25815.40,29042.33
NCL2015-0125,21.25,30433.83,25837.81,29067.54
NCL2015-0125,21.32,30573.89,25860.22,29092.75
NCL2015-0125,21.38,30713.95,25882.63,29117.96
NCL2015-0125,21.45,30854.01,25905.04,29143.17
NCL2015-0125,21.52,30994.07,25927.45,29168.38
NCL2015-0125,21.59,31134.12,25949.86,29193.59
NCL2015-0125,21.65,31274.18,25972.27,29218.80
NCL2015-0125,21.72,31414.24,25994.68,29244.01
NCL2015-0125,21.79,31554.30,26017.09,29269.22
NCL2015-0125,21.86,31694.35,26039.50,29294.43
NCL2015-0125,21.92,31834.41,26061.91,29319.64
NCL2015-0125,21.99,31974.47,26084.31,29344.85
NCL2015-0125,22.06,32114.52,26106.72,29370.06
NCL2015-0125,22.12,32254.58,26129.13,29395.27
NCL2015-0125,22.19,32394.64,26151.54,29420.49
NCL2015-0125,22.25,32534.70,26173.95,29445.70
NCL2015-0125,22.32,32674.76,26196.36,29470.91
NCL2015-0125,22.39,32814.81,26218.77,29496.12
NCL2015-0125,22.45,39545.84,26241.18,29521.33
NCL2015-0125,22.52,39713.91,26263.59,29546.54
NCL2015-0125,22.58,39881.98,26286.00,29571.75
NCL2015-0125,22.65,40050.05,26308.41,29596.96
NCL2015-0125,22.72,40218.12,26330.82,29622.17
NCL2015-0125,22.78,40386.19,26353.23,29647.38
NCL2015-0125,22.85,40554.26,26375.63,29672.59
NCL2015-0125,22.91,40722.33,26398.04,29697.80
NCL2015-0125,22.98,40890.40,26420.45,29723.01
NCL2015-0125,23.04,41058.47,26442.86,29748.22
NCL2015-0125,23.11,41226.53,26465.27,29773.43
NCL2015-0125,23.17,41394.60,26487.68,29798.64
NCL2015-0125,23.24,41562.67,26510.09,29823.85
NCL2015-0125,23.30,41730.74,26532.50,29849.06
NCL2015-0125,23.37,41898.81,26554.91,29874.27
NCL2015-0125,23.43,42066.88,26577.32,29899.48
NCL2015-0125,23.49,42234.95,26599.73,29924.69
NCL2015-0125,23.56,42403.02,26622.14,29949.90
NCL2015-0125,23.62,42571.09,26644.54,29975.11
NCL2015-0125,23.69,42739.15,26666.95,30000.32
NCL2015-0125,23.75,42907.22,26689.36,30025.53
NCL2015-0125,23.81,43075.29,26711.77,30050.74
NCL2015-0125,23.88,43243.36,26734.18,30075.95
NCL2015-0125,23.94,43411.43,26756.59,30101.16
NCL2015-0125,24.00,43579.50,26779.00,30126.38
NCL2015-0125,24.07,43747.57,26801.41,30151.59
NCL2015-0125,24.13,43915.64,26823.82,30176.80
NCL2015-0125,24.19,44083.71,26846.23,30202.01
NCL2015-0125,24.26,44251.78,26868.64,30227.22
NCL2015-0125,24.32,44419.85,26891.05,30252.43
NCL2015-0125,24.38,44587.91,26913.46,30277.64
NCL2015-0125,24.44,44755.98,26935.86,30302.85
NCL2015-0125,24.51,44924.05,26958.27,30328.06
NCL2015-0125,24.57,45092.12,26980.68,30353.27
NCL2015-0125,24.63,45260.19,27003.09,30378.48
NCL2015-0125,24.69,45428.26,27025.50,30403.69
NCL2015-0125,24.76,45596.33,27047.91,30428.90
NCL2015-0125,24.82,45764.40,27070.32,30454.11
NCL2015-0125,24.88,45932.47,27092.73,30479.32
NCL2015-0125,24.94,46100.53,27115.14,30504.53
contract,gm1%,spc2014,spc2016,spc-new
NCL2015-0233,5.07,0.00,291.69,583.38
NCL2015-0233,5.17,0.00,292.00,583.99
NCL2015-0233,5.27,0.00,292.30,584.60
NCL2015-0233,5.36,0.00,292.60,585.21
NCL2015-0233,5.46,0.00,292.91,585.81
NCL2015-0233,5.56,0.00,293.21,586.42
NCL2015-0233,5.66,0.00,293.51,587.03
NCL2015-0233,5.76,0.00,293.82,587.64
NCL2015-0233,5.85,0.00,294.12,588.24
NCL2015-0233,5.95,0.00,294.43,588.85
NCL2015-0233,6.05,0.00,294.73,589.46
NCL2015-0233,6.14,0.00,295.03,590.07
NCL2015-0233,6.24,0.00,295.34,590.67
NCL2015-0233,6.34,0.00,295.64,591.28
NCL2015-0233,6.43,0.00,295.95,591.89
NCL2015-0233,6.53,0.00,296.25,592.50
NCL2015-0233,6.63,0.00,296.55,593.11
NCL2015-0233,6.72,0.00,296.86,593.71
NCL2015-0233,6.82,0.00,297.16,594.32
NCL2015-0233,6.91,0.00,297.46,594.93
NCL2015-0233,7.01,0.00,297.77,595.54
NCL2015-0233,7.10,368.08,298.07,596.14
NCL2015-0233,7.20,380.23,298.38,596.75
NCL2015-0233,7.29,392.39,298.68,597.36
NCL2015-0233,7.38,404.54,298.98,597.97
NCL2015-0233,7.48,416.69,299.29,598.57
NCL2015-0233,7.57,428.85,299.59,599.18
NCL2015-0233,7.67,441.00,299.90,599.79
NCL2015-0233,7.76,453.15,300.20,600.40
NCL2015-0233,7.85,465.31,300.50,601.01
NCL2015-0233,7.95,477.46,300.81,601.61
NCL2015-0233,8.04,489.62,602.22,903.33
NCL2015-0233,8.13,501.77,602.83,904.24
NCL2015-0233,8.22,513.92,603.44,905.15
NCL2015-0233,8.32,526.08,604.04,906.07
NCL2015-0233,8.41,538.23,604.65,906.98
NCL2015-0233,8.50,550.38,605.26,907.89
NCL2015-0233,8.59,562.54,605.87,908.80
NCL2015-0233,8.68,574.69,606.47,909.71
NCL2015-0233,8.78,586.85,607.08,910.62
NCL2015-0233,8.87,599.00,607.69,911.53
NCL2015-0233,8.96,611.15,608.30,912.45
NCL2015-0233,9.05,623.31,608.91,913.36
NCL2015-0233,9.14,635.46,609.51,914.27
NCL2015-0233,9.23,647.62,610.12,915.18
NCL2015-0233,9.32,659.77,610.73,916.09
NCL2015-0233,9.41,671.92,611.34,917.00
NCL2015-0233,9.50,684.08,611.94,917.92
NCL2015-0233,9.59,696.23,612.55,918.83
NCL2015-0233,9.68,708.38,613.16,919.74
NCL2015-0233,9.77,720.54,613.77,920.65
NCL2015-0233,9.86,732.69,614.37,921.56
NCL2015-0233,9.95,744.85,614.98,922.47
NCL2015-0233,10.04,757.00,923.38,1231.18
NCL2015-0233,10.12,769.15,924.30,1232.40
NCL2015-0233,10.21,781.31,925.21,1233.61
NCL2015-0233,10.30,793.46,926.12,1234.83
NCL2015-0233,10.39,805.61,927.03,1236.04
NCL2015-0233,10.48,817.77,927.94,1237.26
NCL2015-0233,10.57,829.92,928.85,1238.47
NCL2015-0233,10.65,842.08,929.77,1239.69
NCL2015-0233,10.74,854.23,930.68,1240.90
NCL2015-0233,10.83,866.38,931.59,1242.12
NCL2015-0233,10.92,878.54,932.50,1243.33
NCL2015-0233,11.00,890.69,933.41,1244.55
NCL2015-0233,11.09,902.84,934.32,1245.76
NCL2015-0233,11.18,915.00,935.23,1246.98
NCL2015-0233,11.26,927.15,936.15,1248.20
NCL2015-0233,11.35,939.31,937.06,1249.41
NCL2015-0233,11.43,951.46,937.97,1250.63
NCL2015-0233,11.52,963.61,938.88,1251.84
NCL2015-0233,11.61,975.77,939.79,1253.06
NCL2015-0233,11.69,987.92,940.70,1254.27
NCL2015-0233,11.78,1000.08,941.62,1255.49
NCL2015-0233,11.86,1012.23,942.53,1256.70
NCL2015-0233,11.95,1024.38,943.44,1257.92
NCL2015-0233,12.03,1036.54,944.35,1259.13
NCL2015-0233,12.12,1048.69,945.26,1260.35
NCL2015-0233,12.20,1060.84,946.17,1261.56
NCL2015-0233,12.29,1073.00,947.08,1262.78
NCL2015-0233,12.37,1085.15,948.00,1264.00
NCL2015-0233,12.46,1097.31,948.91,1265.21
NCL2015-0233,12.54,1109.46,949.82,1266.43
NCL2015-0233,12.62,1121.61,950.73,1267.64
NCL2015-0233,12.71,1133.77,951.64,1268.86
NCL2015-0233,12.79,1145.92,952.55,1270.07
NCL2015-0233,12.87,1158.07,953.47,1271.29
NCL2015-0233,12.96,1170.23,954.38,1272.50
NCL2015-0233,13.04,1182.38,955.29,1273.72
NCL2015-0233,13.12,1194.54,956.20,1274.93
NCL2015-0233,13.21,1206.69,957.11,1276.15
NCL2015-0233,13.29,1218.84,958.02,1277.36
NCL2015-0233,13.37,1231.00,958.93,1278.58
NCL2015-0233,13.45,1243.15,959.85,1279.80
NCL2015-0233,13.54,1255.31,960.76,1281.01
NCL2015-0233,13.62,1267.46,961.67,1282.23
NCL2015-0233,13.70,1279.61,962.58,1283.44
NCL2015-0233,13.78,1614.71,963.49,1284.66
NCL2015-0233,13.86,1629.90,964.40,1285.87
NCL2015-0233,13.94,1645.09,965.32,1287.09
NCL2015-0233,14.02,1660.28,966.23,1288.30
NCL2015-0233,14.11,1675.48,967.14,1289.52
NCL2015-0233,14.19,1690.67,968.05,1290.73
NCL2015-0233,14.27,1705.86,968.96,1291.95
NCL2015-0233,14.35,1721.05,969.87,1293.16
NCL2015-0233,14.43,1736.25,970.78,1294.38
NCL2015-0233,14.51,1751.44,971.70,1295.60
NCL2015-0233,14.59,1766.63,972.61,1296.81
NCL2015-0233,14.67,1781.82,973.52,1298.03
NCL2015-0233,14.75,1797.02,974.43,1299.24
NCL2015-0233,14.83,1812.21,975.34,1300.46
NCL2015-0233,14.91,1827.40,976.25,1301.67
NCL2015-0233,14.99,1842.59,977.17,1302.89
NCL2015-0233,15.07,1857.78,1630.13,1956.15
NCL2015-0233,15.15,1872.98,1631.65,1957.98
NCL2015-0233,15.22,1888.17,1633.17,1959.80
NCL2015-0233,15.30,1903.36,1634.69,1961.62
NCL2015-0233,15.38,1918.55,1636.21,1963.45
NCL2015-0233,15.46,1933.75,1637.72,1965.27
NCL2015-0233,15.54,1948.94,1639.24,1967.09
NCL2015-0233,15.62,1964.13,1640.76,1968.92
NCL2015-0233,15.70,1979.32,1642.28,1970.74
NCL2015-0233,15.77,1994.51,1643.80,1972.56
NCL2015-0233,15.85,2009.71,1645.32,1974.38
NCL2015-0233,15.93,2024.90,1646.84,1976.21
NCL2015-0233,16.01,2040.09,1648.36,1978.03
NCL2015-0233,16.08,2055.28,1649.88,1979.85
NCL2015-0233,16.16,2070.48,1651.40,1981.68
NCL2015-0233,16.24,2085.67,1652.92,1983.50
NCL2015-0233,16.31,2100.86,1654.44,1985.32
NCL2015-0233,16.39,2116.05,1655.96,1987.15
NCL2015-0233,16.47,2131.24,1657.47,1988.97
NCL2015-0233,16.54,2146.44,1658.99,1990.79
NCL2015-0233,16.62,2161.63,1660.51,1992.62
NCL2015-0233,16.70,2176.82,1662.03,1994.44
NCL2015-0233,16.77,2192.01,1663.55,1996.26
NCL2015-0233,16.85,2207.21,1665.07,1998.08
NCL2015-0233,16.92,2222.40,1666.59,1999.91
NCL2015-0233,17.00,2237.59,1668.11,2001.73
NCL2015-0233,17.08,2252.78,1669.63,2003.55
NCL2015-0233,17.15,2267.97,1671.15,2005.38
NCL2015-0233,17.23,2283.17,1672.67,2007.20
NCL2015-0233,17.30,2298.36,1674.19,2009.02
NCL2015-0233,17.38,2313.55,1675.71,2010.85
NCL2015-0233,17.45,2328.74,1677.22,2012.67
NCL2015-0233,17.53,2343.94,1678.74,2014.49
NCL2015-0233,17.60,2359.13,1680.26,2016.32
NCL2015-0233,17.68,2374.32,1681.78,2018.14
NCL2015-0233,17.75,2389.51,1683.30,2019.96
NCL2015-0233,17.82,2404.71,1684.82,2021.78
NCL2015-0233,17.90,2419.90,1686.34,2023.61
NCL2015-0233,17.97,2435.09,1687.86,2025.43
NCL2015-0233,18.05,2450.28,1689.38,2027.25
NCL2015-0233,18.12,2465.47,1690.90,2029.08
NCL2015-0233,18.19,2480.67,1692.42,2030.90
NCL2015-0233,18.27,2495.86,1693.94,2032.72
NCL2015-0233,18.34,2511.05,1695.46,2034.55
NCL2015-0233,18.41,2526.24,1696.97,2036.37
NCL2015-0233,18.49,2541.44,1698.49,2038.19
NCL2015-0233,18.56,2556.63,1700.01,2040.02
NCL2015-0233,18.63,2571.82,1701.53,2041.84
NCL2015-0233,18.70,2587.01,1703.05,2043.66
NCL2015-0233,18.78,2602.20,1704.57,2045.48
NCL2015-0233,18.85,2617.40,1706.09,2047.31
NCL2015-0233,18.92,2632.59,1707.61,2049.13
NCL2015-0233,18.99,2647.78,1709.13,2050.95
NCL2015-0233,19.06,2662.97,1710.65,2052.78
NCL2015-0233,19.14,2678.17,1712.17,2054.60
NCL2015-0233,19.21,2693.36,1713.69,2056.42
NCL2015-0233,19.28,2708.55,1715.21,2058.25
NCL2015-0233,19.35,2723.74,1716.72,2060.07
NCL2015-0233,19.42,2738.93,1718.24,2061.89
NCL2015-0233,19.49,2754.13,1719.76,2063.72
NCL2015-0233,19.56,2769.32,1721.28,2065.54
NCL2015-0233,19.64,2784.51,1722.80,2067.36
NCL2015-0233,19.71,2799.70,1724.32,2069.18
NCL2015-0233,19.78,2814.90,1725.84,2071.01
NCL2015-0233,19.85,2830.09,1727.36,2072.83
NCL2015-0233,19.92,2845.28,1728.88,2074.65
NCL2015-0233,19.99,2860.47,1730.40,2076.48
NCL2015-0233,20.06,2875.67,2771.07,3117.45
NCL2015-0233,20.13,2890.86,2773.50,3120.18
NCL2015-0233,20.20,2906.05,2775.93,3122.92
NCL2015-0233,20.27,2921.24,2778.36,3125.65
NCL2015-0233,20.34,2936.43,2780.79,3128.39
NCL2015-0233,20.41,2951.63,2783.22,3131.12
NCL2015-0233,20.48,2966.82,2785.65,3133.86
NCL2015-0233,20.55,2982.01,2788.08,3136.59
NCL2015-0233,20.62,2997.20,2790.51,3139.33
NCL2015-0233,20.68,3012.40,2792.94,3142.06
NCL2015-0233,20.75,3027.59,2795.37,3144.80
NCL2015-0233,20.82,3042.78,2797.80,3147.53
NCL2015-0233,20.89,3057.97,2800.24,3150.26
NCL2015-0233,20.96,3073.16,2802.67,3153.00
NCL2015-0233,21.03,3088.36,2805.10,3155.73
NCL2015-0233,21.10,3103.55,2807.53,3158.47
NCL2015-0233,21.16,3118.74,2809.96,3161.20
NCL2015-0233,21.23,3133.93,2812.39,3163.94
NCL2015-0233,21.30,3149.13,2814.82,3166.67
NCL2015-0233,21.37,3164.32,2817.25,3169.41
NCL2015-0233,21.44,3179.51,2819.68,3172.14
NCL2015-0233,21.50,3194.70,2822.11,3174.88
NCL2015-0233,21.57,3209.89,2824.54,3177.61
NCL2015-0233,21.64,3225.09,2826.97,3180.35
NCL2015-0233,21.71,3240.28,2829.40,3183.08
NCL2015-0233,21.77,3255.47,2831.84,3185.81
NCL2015-0233,21.84,3270.66,2834.27,3188.55
NCL2015-0233,21.91,3285.86,2836.70,3191.28
NCL2015-0233,21.97,3301.05,2839.13,3194.02
NCL2015-0233,22.04,3316.24,2841.56,3196.75
NCL2015-0233,22.11,3331.43,2843.99,3199.49
NCL2015-0233,22.17,3346.62,2846.42,3202.22
NCL2015-0233,22.24,3361.82,2848.85,3204.96
NCL2015-0233,22.31,3377.01,2851.28,3207.69
NCL2015-0233,22.37,3392.20,2853.71,3210.43
NCL2015-0233,22.44,3407.39,2856.14,3213.16
NCL2015-0233,22.51,3422.59,2858.57,3215.90
NCL2015-0233,22.57,3437.78,2861.00,3218.63
NCL2015-0233,22.64,3452.97,2863.44,3221.36
NCL2015-0233,22.70,3468.16,2865.87,3224.10
NCL2015-0233,22.77,3483.35,2868.30,3226.83
NCL2015-0233,22.83,3498.55,2870.73,3229.57
NCL2015-0233,22.90,3513.74,2873.16,3232.30
NCL2015-0233,22.96,3528.93,2875.59,3235.04
NCL2015-0233,23.03,3544.12,2878.02,3237.77
NCL2015-0233,23.09,3559.32,2880.45,3240.51
NCL2015-0233,23.16,3574.51,2882.88,3243.24
NCL2015-0233,23.22,3589.70,2885.31,3245.98
NCL2015-0233,23.29,3604.89,2887.74,3248.71
NCL2015-0233,23.35,4344.10,2890.17,3251.45
NCL2015-0233,23.42,4362.33,2892.60,3254.18
NCL2015-0233,23.48,4380.56,2895.04,3256.91
NCL2015-0233,23.55,4398.79,2897.47,3259.65
NCL2015-0233,23.61,4417.03,2899.90,3262.38
NCL2015-0233,23.67,4435.26,2902.33,3265.12
NCL2015-0233,23.74,4453.49,2904.76,3267.85
NCL2015-0233,23.80,4471.72,2907.19,3270.59
NCL2015-0233,23.86,4489.95,2909.62,3273.32
NCL2015-0233,23.93,4508.18,2912.05,3276.06
NCL2015-0233,23.99,4526.41,2914.48,3278.79
NCL2015-0233,24.06,4544.64,2916.91,3281.53
NCL2015-0233,24.12,4562.87,2919.34,3284.26
NCL2015-0233,24.18,4581.10,2921.77,3287.00
NCL2015-0233,24.24,4599.33,2924.20,3289.73
NCL2015-0233,24.31,4617.56,2926.64,3292.46
NCL2015-0233,24.37,4635.79,2929.07,3295.20
NCL2015-0233,24.43,4654.02,2931.50,3297.93
NCL2015-0233,24.50,4672.25,2933.93,3300.67
NCL2015-0233,24.56,4690.49,2936.36,3303.40
NCL2015-0233,24.62,4708.72,2938.79,3306.14
NCL2015-0233,24.68,4726.95,2941.22,3308.87
NCL2015-0233,24.75,4745.18,2943.65,3311.61
NCL2015-0233,24.81,4763.41,2946.08,3314.34
NCL2015-0233,24.87,4781.64,2948.51,3317.08
NCL2015-0233,24.93,4799.87,2950.94,3319.81
NCL2015-0233,24.99,4818.10,2953.37,3322.55
contract,gm1%,spc2014,spc2016,spc-new
NCL2015-0024,5.03,3390.56,3390.56,6781.12
NCL2015-0024,5.13,3394.10,3394.10,6788.20
NCL2015-0024,5.23,3397.64,3397.64,6795.27
NCL2015-0024,5.33,3401.18,3401.18,6802.35
NCL2015-0024,5.43,3404.72,3404.72,6809.43
NCL2015-0024,5.53,3408.25,3408.25,6816.51
NCL2015-0024,5.62,3411.79,3411.79,6823.59
NCL2015-0024,5.72,3415.33,3415.33,6830.67
NCL2015-0024,5.82,3418.87,3418.87,6837.74
NCL2015-0024,5.92,3422.41,3422.41,6844.82
NCL2015-0024,6.01,3425.95,3425.95,6851.90
NCL2015-0024,6.11,3429.49,3429.49,6858.98
NCL2015-0024,6.21,3433.03,3433.03,6866.06
NCL2015-0024,6.30,3436.57,3436.57,6873.14
NCL2015-0024,6.40,3440.11,3440.11,6880.21
NCL2015-0024,6.50,4181.26,3443.65,6887.29
NCL2015-0024,6.59,4322.83,3447.19,6894.37
NCL2015-0024,6.69,4464.39,3450.72,6901.45
NCL2015-0024,6.78,4605.96,3454.26,6908.53
NCL2015-0024,6.88,4747.53,3457.80,6915.61
NCL2015-0024,6.97,4889.10,3461.34,6922.68
NCL2015-0024,7.07,5030.67,3464.88,6929.76
NCL2015-0024,7.16,5172.24,3468.42,6936.84
NCL2015-0024,7.26,5313.80,3471.96,6943.92
NCL2015-0024,7.35,5455.37,3475.50,6951.00
NCL2015-0024,7.45,5596.94,3479.04,6958.08
NCL2015-0024,7.54,5738.51,3482.58,6965.16
NCL2015-0024,7.64,5880.08,3486.12,6972.23
NCL2015-0024,7.73,6021.65,3489.66,6979.31
NCL2015-0024,7.82,6163.21,3493.20,6986.39
NCL2015-0024,7.92,6304.78,3496.73,6993.47
NCL2015-0024,8.01,6446.35,7000.55,10500.82
NCL2015-0024,8.10,6587.92,7007.63,10511.44
NCL2015-0024,8.19,6729.49,7014.70,10522.06
NCL2015-0024,8.29,6871.05,7021.78,10532.67
NCL2015-0024,8.38,7012.62,7028.86,10543.29
NCL2015-0024,8.47,7154.19,7035.94,10553.91
NCL2015-0024,8.56,7295.76,7043.02,10564.53
NCL2015-0024,8.66,7437.33,7050.10,10575.14
NCL2015-0024,8.75,7578.90,7057.17,10585.76
NCL2015-0024,8.84,7720.46,7064.25,10596.38
