contract,MP,GM1,GM2,GM1%,GM2%,SPC_A,SPC_B,SPC_C,SPC_D,
NCL2015-0388,16335.90,1975.04,1975.04,0.1209,0.1209,256.75,276.51,237.00,256.75,
NCL2015-0388,16365.38,2004.52,2004.52,0.1225,0.1225,260.59,280.63,240.54,260.59,
NCL2015-0388,16394.87,2034.01,2034.01,0.1241,0.1241,264.42,284.76,244.08,264.42,
NCL2015-0388,16424.36,2063.50,2063.50,0.1256,0.1256,268.25,288.89,247.62,268.25,
NCL2015-0388,16453.85,2092.99,2092.99,0.1272,0.1272,272.09,293.02,251.16,272.09,
NCL2015-0388,16483.33,2122.47,2122.47,0.1288,0.1288,275.92,297.15,254.70,275.92,
NCL2015-0388,16512.82,2151.96,2151.96,0.1303,0.1303,279.75,301.27,258.24,279.75,
NCL2015-0388,16542.31,2181.45,2181.45,0.1319,0.1319,283.59,305.40,261.77,283.59,
NCL2015-0388,16571.80,2210.94,2210.94,0.1334,0.1334,287.42,309.53,265.31,287.42,
NCL2015-0388,16601.28,2240.42,2240.42,0.1350,0.1350,291.25,313.66,268.85,291.25,
NCL2015-0388,16630.77,2269.91,2269.91,0.1365,0.1365,295.09,317.79,272.39,295.09,
NCL2015-0388,16660.26,2299.40,2299.40,0.1380,0.1380,298.92,321.92,275.93,298.92,
NCL2015-0388,16689.74,2328.88,2328.88,0.1395,0.1395,302.75,326.04,279.47,302.75,
NCL2015-0388,16719.23,2358.37,2358.37,0.1411,0.1411,306.59,330.17,283.00,306.59,
NCL2015-0388,16748.72,2387.86,2387.86,0.1426,0.1426,310.42,334.30,286.54,310.42,
NCL2015-0388,16778.21,2417.35,2417.35,0.1441,0.1441,314.25,338.43,290.08,314.25,
NCL2015-0388,16807.69,2446.83,2446.83,0.1456,0.1456,318.09,342.56,293.62,318.09,
NCL2015-0388,16837.18,2476.32,2476.32,0.1471,0.1471,321.92,346.68,297.16,321.92,
NCL2015-0388,16866.67,2505.81,2505.81,0.1486,0.1486,325.75,350.81,300.70,325.75,
NCL2015-0388,16896.15,2535.29,2535.29,0.1501,0.1501,380.29,418.32,380.29,380.29,
NCL2015-0388,16925.64,2564.78,2564.78,0.1515,0.1515,384.72,423.19,384.72,384.72,
NCL2015-0388,16955.13,2594.27,2594.27,0.1530,0.1530,389.14,428.05,389.14,389.14,
NCL2015-0388,16984.62,2623.76,2623.76,0.1545,0.1545,393.56,432.92,393.56,393.56,
NCL2015-0388,17014.10,2653.24,2653.24,0.1559,0.1559,397.99,437.79,397.99,397.99,
NCL2015-0388,17043.59,2682.73,2682.73,0.1574,0.1574,402.41,442.65,402.41,402.41,
NCL2015-0388,17073.08,2712.22,2712.22,0.1589,0.1589,406.83,447.52,406.83,406.83,
NCL2015-0388,17102.56,2741.70,2741.70,0.1603,0.1603,411.26,452.38,411.26,411.26,
NCL2015-0388,17132.05,2771.19,2771.19,0.1618,0.1618,415.68,457.25,415.68,415.68,
NCL2015-0388,17161.54,2800.68,2800.68,0.1632,0.1632,420.10,462.11,420.10,420.10,
NCL2015-0388,17191.03,2830.17,2830.17,0.1646,0.1646,424.52,466.98,424.52,424.52,
NCL2015-0388,17220.51,2859.65,2859.65,0.1661,0.1661,428.95,471.84,428.95,428.95,
NCL2015-0388,17250.00,2889.14,2889.14,0.1675,0.1675,433.37,476.71,433.37,433.37,
NCL2015-0388,17279.49,2918.63,2918.63,0.1689,0.1689,437.79,481.57,437.79,437.79,
NCL2015-0388,17308.97,2948.11,2948.11,0.1703,0.1703,442.22,486.44,442.22,442.22,
NCL2015-0388,17338.46,2977.60,2977.60,0.1717,0.1717,446.64,491.30,446.64,446.64,
NCL2015-0388,17367.95,3007.09,3007.09,0.1731,0.1731,451.06,496.17,451.06,451.06,
NCL2015-0388,17397.44,3036.58,3036.58,0.1745,0.1745,455.49,501.04,455.49,455.49,
NCL2015-0388,17426.92,3066.06,3066.06,0.1759,0.1759,459.91,505.90,459.91,459.91,
NCL2015-0388,17456.41,3095.55,3095.55,0.1773,0.1773,464.33,510.77,464.33,464.33,
NCL2015-0388,17485.90,3125.04,3125.04,0.1787,0.1787,468.76,515.63,468.76,468.76,
NCL2015-0388,17515.38,3154.52,3154.52,0.1801,0.1801,473.18,520.50,473.18,473.18,
NCL2015-0388,17544.87,3184.01,3184.01,0.1815,0.1815,477.60,525.36,477.60,477.60,
NCL2015-0388,17574.36,3213.50,3213.50,0.1829,0.1829,482.02,530.23,482.02,482.02,
NCL2015-0388,17603.85,3242.99,3242.99,0.1842,0.1842,486.45,535.09,486.45,486.45,
NCL2015-0388,17633.33,3272.47,3272.47,0.1856,0.1856,490.87,539.96,490.87,490.87,
NCL2015-0388,17662.82,3301.96,3301.96,0.1869,0.1869,495.29,544.82,495.29,495.29,
NCL2015-0388,17692.31,3331.45,3331.45,0.1883,0.1883,499.72,549.69,499.72,499.72,
NCL2015-0388,17721.80,3360.94,3360.94,0.1896,0.1896,504.14,554.55,504.14,504.14,
NCL2015-0388,17751.28,3390.42,3390.42,0.1910,0.1910,508.56,559.42,508.56,508.56,
NCL2015-0388,17780.77,3419.91,3419.91,0.1923,0.1923,512.99,564.29,512.99,512.99,
NCL2015-0388,17810.26,3449.40,3449.40,0.1937,0.1937,517.41,569.15,517.41,517.41,
NCL2015-0388,17839.74,3478.88,3478.88,0.1950,0.1950,521.83,574.02,521.83,521.83,
NCL2015-0388,17869.23,3508.37,3508.37,0.1963,0.1963,526.26,578.88,526.26,526.26,
NCL2015-0388,17898.72,3537.86,3537.86,0.1977,0.1977,530.68,583.75,530.68,530.68,
NCL2015-0388,17928.21,3567.35,3567.35,0.1990,0.1990,535.10,588.61,535.10,535.10,
NCL2015-0388,17957.69,3596.83,3596.83,0.2003,0.2003,719.37,719.37,719.37,719.37,
NCL2015-0388,17987.18,3626.32,3626.32,0.2016,0.2016,725.26,725.26,725.26,725.26,
NCL2015-0388,18016.67,3655.81,3655.81,0.2029,0.2029,731.16,731.16,731.16,731.16,
NCL2015-0388,18046.15,3685.29,3685.29,0.2042,0.2042,737.06,737.06,737.06,737.06,
NCL2015-0388,18075.64,3714.78,3714.78,0.2055,0.2055,742.96,742.96,742.96,742.96,
NCL2015-0388,18105.13,3744.27,3744.27,0.2068,0.2068,748.85,748.85,748.85,748.85,
NCL2015-0388,18134.62,3773.76,3773.76,0.2081,0.2081,754.75,754.75,754.75,754.75,
NCL2015-0388,18164.10,3803.24,3803.24,0.2094,0.2094,760.65,760.65,760.65,760.65,
NCL2015-0388,18193.59,3832.73,3832.73,0.2107,0.2107,766.55,766.55,766.55,766.55,
NCL2015-0388,18223.08,3862.22,3862.22,0.2119,0.2119,772.44,772.44,772.44,772.44,
NCL2015-0388,18252.56,3891.70,3891.70,0.2132,0.2132,778.34,778.34,778.34,778.34,
NCL2015-0388,18282.05,3921.19,3921.19,0.2145,0.2145,784.24,784.24,784.24,784.24,
NCL2015-0388,18311.54,3950.68,3950.68,0.2157,0.2157,790.14,790.14,790.14,790.14,
NCL2015-0388,18341.03,3980.17,3980.17,0.2170,0.2170,796.03,796.03,796.03,796.03,
NCL2015-0388,18370.51,4009.65,4009.65,0.2183,0.2183,801.93,801.93,801.93,801.93,
NCL2015-0388,18400.00,4039.14,4039.14,0.2195,0.2195,807.83,807.83,807.83,807.83,
NCL2015-0388,18429.49,4068.63,4068.63,0.2208,0.2208,813.73,813.73,813.73,813.73,
NCL2015-0388,18458.97,4098.11,4098.11,0.2220,0.2220,819.62,819.62,819.62,819.62,
NCL2015-0388,18488.46,4127.60,4127.60,0.2233,0.2233,825.52,825.52,825.52,825.52,
NCL2015-0388,18517.95,4157.09,4157.09,0.2245,0.2245,831.42,831.42,831.42,831.42,
NCL2015-0388,18547.44,4186.58,4186.58,0.2257,0.2257,837.32,837.32,837.32,837.32,
NCL2015-0388,18576.92,4216.06,4216.06,0.2270,0.2270,843.21,843.21,843.21,843.21,
NCL2015-0388,18606.41,4245.55,4245.55,0.2282,0.2282,849.11,849.11,849.11,849.11,
NCL2015-0388,18635.90,4275.04,4275.04,0.2294,0.2294,855.01,855.01,855.01,855.01,
NCL2015-0388,18665.38,4304.52,4304.52,0.2306,0.2306,860.90,860.90,860.90,860.90,
NCL2015-0388,18694.87,4334.01,4334.01,0.2318,0.2318,866.80,866.80,866.80,866.80,
NCL2015-0388,18724.36,4363.50,4363.50,0.2330,0.2330,872.70,872.70,872.70,872.70,
NCL2015-0388,18753.85,4392.99,4392.99,0.2342,0.2342,878.60,878.60,878.60,878.60,
NCL2015-0388,18783.33,4422.47,4422.47,0.2354,0.2354,884.49,884.49,884.49,884.49,
NCL2015-0388,18812.82,4451.96,4451.96,0.2366,0.2366,890.39,890.39,890.39,890.39,
NCL2015-0388,18842.31,4481.45,4481.45,0.2378,0.2378,896.29,896.29,896.29,896.29,
NCL2015-0388,18871.80,4510.94,4510.94,0.2390,0.2390,902.19,902.19,902.19,902.19,
NCL2015-0388,18901.28,4540.42,4540.42,0.2402,0.2402,908.08,908.08,908.08,908.08,
NCL2015-0388,18930.77,4569.91,4569.91,0.2414,0.2414,913.98,913.98,913.98,913.98,
NCL2015-0388,18960.26,4599.40,4599.40,0.2426,0.2426,919.88,919.88,919.88,919.88,
NCL2015-0388,18989.74,4628.88,4628.88,0.2438,0.2438,925.78,925.78,925.78,925.78,
NCL2015-0388,19019.23,4658.37,4658.37,0.2449,0.2449,931.67,931.67,931.67,931.67,
NCL2015-0388,19048.72,4687.86,4687.86,0.2461,0.2461,937.57,937.57,937.57,937.57,
NCL2015-0388,19078.21,4717.35,4717.35,0.2473,0.2473,943.47,943.47,943.47,943.47,
NCL2015-0388,19107.69,4746.83,4746.83,0.2484,0.2484,949.37,949.37,949.37,949.37,
NCL2015-0388,19137.18,4776.32,4776.32,0.2496,0.2496,955.26,955.26,955.26,955.26,
NCL2015-0388,19166.67,4805.81,4805.81,0.2507,0.2507,961.16,961.16,961.16,961.16,
NCL2015-0388,19196.15,4835.29,4835.29,0.2519,0.2519,967.06,967.06,967.06,967.06,
NCL2015-0388,19225.64,4864.78,4864.78,0.2530,0.2530,972.96,972.96,972.96,972.96,
NCL2015-0388,19255.13,4894.27,4894.27,0.2542,0.2542,978.85,978.85,978.85,978.85,
NCL2015-0388,19284.62,4923.76,4923.76,0.2553,0.2553,984.75,984.75,984.75,984.75,
NCL2015-0388,19314.10,4953.24,4953.24,0.2565,0.2565,990.65,990.65,990.65,990.65,
NCL2015-0388,19343.59,4982.73,4982.73,0.2576,0.2576,996.55,996.55,996.55,996.55,
NCL2015-0388,19373.08,5012.22,5012.22,0.2587,0.2587,1002.44,1002.44,1002.44,1002.44,
NCL2015-0388,19402.56,5041.70,5041.70,0.2598,0.2598,1008.34,1008.34,1008.34,1008.34,
NCL2015-0388,19432.05,5071.19,5071.19,0.2610,0.2610,1014.24,1014.24,1014.24,1014.24,
NCL2015-0388,19461.54,5100.68,5100.68,0.2621,0.2621,1020.14,1020.14,1020.14,1020.14,
NCL2015-0388,19491.03,5130.17,5130.17,0.2632,0.2632,1026.03,1026.03,1026.03,1026.03,
NCL2015-0388,19520.51,5159.65,5159.65,0.2643,0.2643,1031.93,1031.93,1031.93,1031.93,
NCL2015-0388,19550.00,5189.14,5189.14,0.2654,0.2654,1037.83,1037.83,1037.83,1037.83,
NCL2015-0388,19579.49,5218.63,5218.63,0.2665,0.2665,1043.73,1043.73,1043.73,1043.73,
NCL2015-0388,19608.97,5248.11,5248.11,0.2676,0.2676,1049.62,1049.62,1049.62,1049.62,
NCL2015-0388,19638.46,5277.60,5277.60,0.2687,0.2687,1055.52,1055.52,1055.52,1055.52,
NCL2015-0388,19667.95,5307.09,5307.09,0.2698,0.2698,1061.42,1061.42,1061.42,1061.42,
NCL2015-0388,19697.44,5336.58,5336.58,0.2709,0.2709,1067.32,1067.32,1067.32,1067.32,
NCL2015-0388,19726.92,5366.06,5366.06,0.2720,0.2720,1073.21,1073.21,1073.21,1073.21,
NCL2015-0388,19756.41,5395.55,5395.55,0.2731,0.2731,1079.11,1079.11,1079.11,1079.11,
NCL2015-0388,19785.90,5425.04,5425.04,0.2742,0.2742,1085.01,1085.01,1085.01,1085.01,
NCL2015-0388,19815.38,5454.52,5454.52,0.2753,0.2753,1090.90,1090.90,1090.90,1090.90,
NCL2015-0388,19844.87,5484.01,5484.01,0.2763,0.2763,1096.80,1096.80,1096.80,1096.80,
NCL2015-0388,19874.36,5513.50,5513.50,0.2774,0.2774,1102.70,1102.70,1102.70,1102.70,
NCL2015-0388,19903.85,5542.99,5542.99,0.2785,0.2785,1108.60,1108.60,1108.60,1108.60,
NCL2015-0388,19933.33,5572.47,5572.47,0.2796,0.2796,1114.49,1114.49,1114.49,1114.49,
NCL2015-0388,19962.82,5601.96,5601.96,0.2806,0.2806,1120.39,1120.39,1120.39,1120.39,
NCL2015-0388,19992.31,5631.45,5631.45,0.2817,0.2817,1126.29,1126.29,1126.29,1126.29,
NCL2015-0388,20021.80,5660.94,5660.94,0.2827,0.2827,1132.19,1132.19,1132.19,1132.19,
NCL2015-0388,20051.28,5690.42,5690.42,0.2838,0.2838,1138.08,1138.08,1138.08,1138.08,
NCL2015-0388,20080.77,5719.91,5719.91,0.2848,0.2848,1143.98,1143.98,1143.98,1143.98,
NCL2015-0388,20110.26,5749.40,5749.40,0.2859,0.2859,1149.88,1149.88,1149.88,1149.88,
NCL2015-0388,20139.74,5778.88,5778.88,0.2869,0.2869,1155.78,1155.78,1155.78,1155.78,
NCL2015-0388,20169.23,5808.37,5808.37,0.2880,0.2880,1161.67,1161.67,1161.67,1161.67,
NCL2015-0388,20198.72,5837.86,5837.86,0.2890,0.2890,1167.57,1167.57,1167.57,1167.57,
NCL2015-0388,20228.21,5867.35,5867.35,0.2901,0.2901,1173.47,1173.47,1173.47,1173.47,
NCL2015-0388,20257.69,5896.83,5896.83,0.2911,0.2911,1179.37,1179.37,1179.37,1179.37,
NCL2015-0388,20287.18,5926.32,5926.32,0.2921,0.2921,1185.26,1185.26,1185.26,1185.26,
NCL2015-0388,20316.67,5955.81,5955.81,0.2931,0.2931,1191.16,1191.16,1191.16,1191.16,
NCL2015-0388,20346.15,5985.29,5985.29,0.2942,0.2942,1197.06,1197.06,1197.06,1197.06,
NCL2015-0388,20375.64,6014.78,6014.78,0.2952,0.2952,1202.96,1202.96,1202.96,1202.96,
NCL2015-0388,20405.13,6044.27,6044.27,0.2962,0.2962,1208.85,1208.85,1208.85,1208.85,
NCL2015-0388,20434.62,6073.76,6073.76,0.2972,0.2972,1214.75,1214.75,1214.75,1214.75,
NCL2015-0388,20464.10,6103.24,6103.24,0.2982,0.2982,1220.65,1220.65,1220.65,1220.65,
NCL2015-0388,20493.59,6132.73,6132.73,0.2993,0.2993,1226.55,1226.55,1226.55,1226.55,
NCL2015-0399,19230.77,978.53,978.53,0.0509,0.0509,92.96,97.85,88.07,97.85,
NCL2015-0399,19269.23,1016.99,1016.99,0.0528,0.0528,96.61,101.70,91.53,101.70,
NCL2015-0399,19307.69,1055.45,1055.45,0.0547,0.0547,100.27,105.55,94.99,105.55,
NCL2015-0399,19346.15,1093.91,1093.91,0.0565,0.0565,103.92,109.39,98.45,109.39,
NCL2015-0399,19384.62,1132.38,1132.38,0.0584,0.0584,107.58,113.24,101.91,113.24,
NCL2015-0399,19423.08,1170.84,1170.84,0.0603,0.0603,111.23,117.08,105.38,117.08,
NCL2015-0399,19461.54,1209.30,1209.30,0.0621,0.0621,114.88,120.93,108.84,120.93,
NCL2015-0399,19500.00,1247.76,1247.76,0.0640,0.0640,118.54,124.78,112.30,124.78,
NCL2015-0399,19538.46,1286.22,1286.22,0.0658,0.0658,122.19,128.62,115.76,128.62,
NCL2015-0399,19576.92,1324.68,1324.68,0.0677,0.0677,125.84,132.47,119.22,132.47,
NCL2015-0399,19615.39,1363.15,1363.15,0.0695,0.0695,129.50,136.31,122.68,136.31,
NCL2015-0399,19653.85,1401.61,1401.61,0.0713,0.0713,133.15,140.16,126.14,140.16,
NCL2015-0399,19692.31,1440.07,1440.07,0.0731,0.0731,136.81,144.01,129.61,144.01,
NCL2015-0399,19730.77,1478.53,1478.53,0.0749,0.0749,140.46,147.85,133.07,147.85,
NCL2015-0399,19769.23,1516.99,1516.99,0.0767,0.0767,144.11,151.70,136.53,151.70,
NCL2015-0399,19807.69,1555.45,1555.45,0.0785,0.0785,147.77,155.55,139.99,155.55,
NCL2015-0399,19846.15,1593.91,1593.91,0.0803,0.0803,175.33,183.30,167.36,183.30,
NCL2015-0399,19884.62,1632.38,1632.38,0.0821,0.0821,179.56,187.72,171.40,187.72,
NCL2015-0399,19923.08,1670.84,1670.84,0.0839,0.0839,183.79,192.15,175.44,192.15,
NCL2015-0399,19961.54,1709.30,1709.30,0.0856,0.0856,188.02,196.57,179.48,196.57,
NCL2015-0399,20000.00,1747.76,1747.76,0.0874,0.0874,192.25,200.99,183.51,200.99,
NCL2015-0399,20038.46,1786.22,1786.22,0.0891,0.0891,196.48,205.42,187.55,205.42,
NCL2015-0399,20076.92,1824.68,1824.68,0.0909,0.0909,200.72,209.84,191.59,209.84,
NCL2015-0399,20115.39,1863.15,1863.15,0.0926,0.0926,204.95,214.26,195.63,214.26,
NCL2015-0399,20153.85,1901.61,1901.61,0.0944,0.0944,209.18,218.68,199.67,218.68,
NCL2015-0399,20192.31,1940.07,1940.07,0.0961,0.0961,213.41,223.11,203.71,223.11,
NCL2015-0399,20230.77,1978.53,1978.53,0.0978,0.0978,217.64,227.53,207.75,227.53,
NCL2015-0399,20269.23,2016.99,2016.99,0.0995,0.0995,221.87,231.95,211.78,231.95,
NCL2015-0399,20307.69,2055.45,2055.45,0.1012,0.1012,267.21,287.76,246.65,267.21,
NCL2015-0399,20346.15,2093.91,2093.91,0.1029,0.1029,272.21,293.15,251.27,272.21,
NCL2015-0399,20384.62,2132.38,2132.38,0.1046,0.1046,277.21,298.53,255.89,277.21,
NCL2015-0399,20423.08,2170.84,2170.84,0.1063,0.1063,282.21,303.92,260.50,282.21,
NCL2015-0399,20461.54,2209.30,2209.30,0.1080,0.1080,287.21,309.30,265.12,287.21,
NCL2015-0399,20500.00,2247.76,2247.76,0.1096,0.1096,292.21,314.69,269.73,292.21,
NCL2015-0399,20538.46,2286.22,2286.22,0.1113,0.1113,297.21,320.07,274.35,297.21,
NCL2015-0399,20576.92,2324.68,2324.68,0.1130,0.1130,302.21,325.46,278.96,302.21,
NCL2015-0399,20615.39,2363.15,2363.15,0.1146,0.1146,307.21,330.84,283.58,307.21,
NCL2015-0399,20653.85,2401.61,2401.61,0.1163,0.1163,312.21,336.22,288.19,312.21,
NCL2015-0399,20692.31,2440.07,2440.07,0.1179,0.1179,317.21,341.61,292.81,317.21,
NCL2015-0399,20730.77,2478.53,2478.53,0.1196,0.1196,322.21,346.99,297.42,322.21,
NCL2015-0399,20769.23,2516.99,2516.99,0.1212,0.1212,327.21,352.38,302.04,327.21,
NCL2015-0399,20807.69,2555.45,2555.45,0.1228,0.1228,332.21,357.76,306.65,332.21,
NCL2015-0399,20846.15,2593.91,2593.91,0.1244,0.1244,337.21,363.15,311.27,337.21,
NCL2015-0399,20884.62,2632.38,2632.38,0.1260,0.1260,342.21,368.53,315.89,342.21,
NCL2015-0399,20923.08,2670.84,2670.84,0.1277,0.1277,347.21,373.92,320.50,347.21,
NCL2015-0399,20961.54,2709.30,2709.30,0.1293,0.1293,352.21,379.30,325.12,352.21,
NCL2015-0399,21000.00,2747.76,2747.76,0.1308,0.1308,357.21,384.69,329.73,357.21,
NCL2015-0399,21038.46,2786.22,2786.22,0.1324,0.1324,362.21,390.07,334.35,362.21,
NCL2015-0399,21076.92,2824.68,2824.68,0.1340,0.1340,367.21,395.46,338.96,367.21,
NCL2015-0399,21115.39,2863.15,2863.15,0.1356,0.1356,372.21,400.84,343.58,372.21,
NCL2015-0399,21153.85,2901.61,2901.61,0.1372,0.1372,377.21,406.22,348.19,377.21,
NCL2015-0399,21192.31,2940.07,2940.07,0.1387,0.1387,382.21,411.61,352.81,382.21,
NCL2015-0399,21230.77,2978.53,2978.53,0.1403,0.1403,387.21,416.99,357.42,387.21,
NCL2015-0399,21269.23,3016.99,3016.99,0.1418,0.1418,392.21,422.38,362.04,392.21,
NCL2015-0399,21307.69,3055.45,3055.45,0.1434,0.1434,397.21,427.76,366.65,397.21,
NCL2015-0399,21346.15,3093.91,3093.91,0.1449,0.1449,402.21,433.15,371.27,402.21,
NCL2015-0399,21384.62,3132.38,3132.38,0.1465,0.1465,407.21,438.53,375.89,407.21,
NCL2015-0399,21423.08,3170.84,3170.84,0.1480,0.1480,412.21,443.92,380.50,412.21,
NCL2015-0399,21461.54,3209.30,3209.30,0.1495,0.1495,417.21,449.30,385.12,417.21,
NCL2015-0399,21500.00,3247.76,3247.76,0.1511,0.1511,487.16,535.88,487.16,487.16,
NCL2015-0399,21538.46,3286.22,3286.22,0.1526,0.1526,492.93,542.23,492.93,492.93,
NCL2015-0399,21576.92,3324.68,3324.68,0.1541,0.1541,498.70,548.57,498.70,498.70,
NCL2015-0399,21615.39,3363.15,3363.15,0.1556,0.1556,504.47,554.92,504.47,504.47,
NCL2015-0399,21653.85,3401.61,3401.61,0.1571,0.1571,510.24,561.27,510.24,510.24,
NCL2015-0399,21692.31,3440.07,3440.07,0.1586,0.1586,516.01,567.61,516.01,516.01,
NCL2015-0399,21730.77,3478.53,3478.53,0.1601,0.1601,521.78,573.96,521.78,521.78,
NCL2015-0399,21769.23,3516.99,3516.99,0.1616,0.1616,527.55,580.30,527.55,527.55,
NCL2015-0399,21807.69,3555.45,3555.45,0.1630,0.1630,533.32,586.65,533.32,533.32,
NCL2015-0399,21846.15,3593.91,3593.91,0.1645,0.1645,539.09,593.00,539.09,539.09,
NCL2015-0399,21884.62,3632.38,3632.38,0.1660,0.1660,544.86,599.34,544.86,544.86,
NCL2015-0399,21923.08,3670.84,3670.84,0.1674,0.1674,550.63,605.69,550.63,550.63,
NCL2015-0399,21961.54,3709.30,3709.30,0.1689,0.1689,556.39,612.03,556.39,556.39,
NCL2015-0399,22000.00,3747.76,3747.76,0.1704,0.1704,562.16,618.38,562.16,562.16,
NCL2015-0399,22038.46,3786.22,3786.22,0.1718,0.1718,567.93,624.73,567.93,567.93,
NCL2015-0399,22076.92,3824.68,3824.68,0.1732,0.1732,573.70,631.07,573.70,573.70,
NCL2015-0399,22115.39,3863.15,3863.15,0.1747,0.1747,579.47,637.42,579.47,579.47,
NCL2015-0399,22153.85,3901.61,3901.61,0.1761,0.1761,585.24,643.77,585.24,585.24,
NCL2015-0399,22192.31,3940.07,3940.07,0.1775,0.1775,591.01,650.11,591.01,591.01,
NCL2015-0399,22230.77,3978.53,3978.53,0.1790,0.1790,596.78,656.46,596.78,596.78,
NCL2015-0399,22269.23,4016.99,4016.99,0.1804,0.1804,602.55,662.80,602.55,602.55,
NCL2015-0399,22307.69,4055.45,4055.45,0.1818,0.1818,608.32,669.15,608.32,608.32,
NCL2015-0399,22346.15,4093.91,4093.91,0.1832,0.1832,614.09,675.50,614.09,614.09,
NCL2015-0399,22384.62,4132.38,4132.38,0.1846,0.1846,619.86,681.84,619.86,619.86,
NCL2015-0399,22423.08,4170.84,4170.84,0.1860,0.1860,625.63,688.19,625.63,625.63,
NCL2015-0399,22461.54,4209.30,4209.30,0.1874,0.1874,631.39,694.53,631.39,631.39,
NCL2015-0399,22500.00,4247.76,4247.76,0.1888,0.1888,637.16,700.88,637.16,637.16,
NCL2015-0399,22538.46,4286.22,4286.22,0.1902,0.1902,642.93,707.23,642.93,642.93,
NCL2015-0399,22576.92,4324.68,4324.68,0.1916,0.1916,648.70,713.57,648.70,648.70,
NCL2015-0399,22615.39,4363.15,4363.15,0.1929,0.1929,654.47,719.92,654.47,654.47,
NCL2015-0399,22653.85,4401.61,4401.61,0.1943,0.1943,660.24,726.27,660.24,660.24,
NCL2015-0399,22692.31,4440.07,4440.07,0.1957,0.1957,666.01,732.61,666.01,666.01,
NCL2015-0399,22730.77,4478.53,4478.53,0.1970,0.1970,671.78,738.96,671.78,671.78,
NCL2015-0399,22769.23,4516.99,4516.99,0.1984,0.1984,677.55,745.30,677.55,677.55,
NCL2015-0399,22807.69,4555.45,4555.45,0.1997,0.1997,683.32,751.65,683.32,683.32,
NCL2015-0399,22846.15,4593.91,4593.91,0.2011,0.2011,918.78,918.78,918.78,918.78,
NCL2015-0399,22884.62,4632.38,4632.38,0.2024,0.2024,926.48,926.48,926.48,926.48,
NCL2015-0399,22923.08,4670.84,4670.84,0.2038,0.2038,934.17,934.17,934.17,934.17,
NCL2015-0399,22961.54,4709.30,4709.30,0.2051,0.2051,941.86,941.86,941.86,941.86,
NCL2015-0399,23000.00,4747.76,4747.76,0.2064,0.2064,949.55,949.55,949.55,949.55,
NCL2015-0399,23038.46,4786.22,4786.22,0.2077,0.2077,957.24,957.24,957.24,957.24,
NCL2015-0399,23076.92,4824.68,4824.68,0.2091,0.2091,964.94,964.94,964.94,964.94,
NCL2015-0399,23115.39,4863.15,4863.15,0.2104,0.2104,972.63,972.63,972.63,972.63,
NCL2015-0399,23153.85,4901.61,4901.61,0.2117,0.2117,980.32,980.32,980.32,980.32,
NCL2015-0399,23192.31,4940.07,4940.07,0.2130,0.2130,988.01,988.01,988.01,988.01,
NCL2015-0399,23230.77,4978.53,4978.53,0.2143,0.2143,995.71,995.71,995.71,995.71,
NCL2015-0399,23269.23,5016.99,5016.99,0.2156,0.2156,1003.40,1003.40,1003.40,1003.40,
NCL2015-0399,23307.69,5055.45,5055.45,0.2169,0.2169,1011.09,1011.09,1011.09,1011.09,
NCL2015-0399,23346.15,5093.91,5093.91,0.2182,0.2182,1018.78,1018.78,1018.78,1018.78,
NCL2015-0399,23384.62,5132.38,5132.38,0.2195,0.2195,1026.48,1026.48,1026.48,1026.48,
NCL2015-0399,23423.08,5170.84,5170.84,0.2208,0.2208,1034.17,1034.17,1034.17,1034.17,
NCL2015-0399,23461.54,5209.30,5209.30,0.2220,0.2220,1041.86,1041.86,1041.86,1041.86,
NCL2015-0399,23500.00,5247.76,5247.76,0.2233,0.2233,1049.55,1049.55,1049.55,1049.55,
NCL2015-0399,23538.46,5286.22,5286.22,0.2246,0.2246,1057.24,1057.24,1057.24,1057.24,
NCL2015-0399,23576.92,5324.68,5324.68,0.2258,0.2258,1064.94,1064.94,1064.94,1064.94,
NCL2015-0399,23615.39,5363.15,5363.15,0.2271,0.2271,1072.63,1072.63,1072.63,1072.63,
NCL2015-0399,23653.85,5401.61,5401.61,0.2284,0.2284,1080.32,1080.32,1080.32,1080.32,
NCL2015-0399,23692.31,5440.07,5440.07,0.2296,0.2296,1088.01,1088.01,1088.01,1088.01,
NCL2015-0399,23730.77,5478.53,5478.53,0.2309,0.2309,1095.71,1095.71,1095.71,1095.71,
NCL2015-0399,23769.23,5516.99,5516.99,0.2321,0.2321,1103.40,1103.40,1103.40,1103.40,
NCL2015-0399,23807.69,5555.45,5555.45,0.2333,0.2333,1111.09,1111.09,1111.09,1111.09,
NCL2015-0399,23846.15,5593.91,5593.91,0.2346,0.2346,1118.78,1118.78,1118.78,1118.78,
NCL2015-0399,23884.62,5632.38,5632.38,0.2358,0.2358,1126.48,1126.48,1126.48,1126.48,
NCL2015-0399,23923.08,5670.84,5670.84,0.2370,0.2370,1134.17,1134.17,1134.17,1134.17,
